instance,i,j,LIME_Feature_Agreement,LIME_Rank_Agreement,LIME_Sign_Agreement,LIME_Signed_Rank_Agreement,LIME_Cos_Similarity_Ranks,LIME_Cos_Similarity_Weights,LIME_Euclidean_Distance_Weights,LIME_Manhattan_Distance_Weights
1.0,0.0,3.0,0.8,0.3,0.8,0.3,0.9457429931253305,0.9556288477019295,0.047587506884975005,0.20289708000862725
1.0,0.0,4.0,0.8,0.5,0.8,0.5,0.9610787942887361,0.9670259242803274,0.040156915283228456,0.17152687630562619
1.0,0.0,5.0,0.9,0.4,0.9,0.4,0.9620306716023269,0.9763807572465626,0.03518072884432638,0.14702561022990293
1.0,0.0,6.0,0.9,0.4,0.9,0.4,0.9619249074563723,0.9653830535053772,0.04174268972967228,0.18463012168678636
1.0,0.0,7.0,0.9,0.3,0.9,0.3,0.9563194077207828,0.960753095479722,0.04389301490979683,0.18516091514955288
1.0,0.0,8.0,0.9,0.5,0.9,0.5,0.9509254362771022,0.9570226757480229,0.047751302800702375,0.20972431365880267
1.0,0.0,9.0,0.8,0.3,0.8,0.3,0.9507139079851931,0.9488208433264887,0.0517487827311974,0.21613105812600783
1.0,1.0,2.0,0.8,0.4,0.8,0.4,0.9674246430460075,0.9634862848943598,0.04146139187363651,0.17586250471356601
1.0,1.0,3.0,0.9,0.6,0.9,0.6,0.9635113696456901,0.9700074879899617,0.03993816465724454,0.1782018037761402
1.0,1.0,4.0,1.0,0.4,1.0,0.4,0.9662612374405075,0.9738328370017627,0.03533388894521496,0.14951489898657497
1.0,1.0,5.0,0.9,0.5,0.9,0.5,0.9358011634056056,0.9503755031122195,0.050957076735355954,0.21841232204842162
1.0,1.0,6.0,0.9,0.3,0.9,0.3,0.9678476996298255,0.9599639835149183,0.04493388731761035,0.19227998497572893
1.0,1.0,7.0,0.9,0.4,0.9,0.4,0.9731359069275517,0.9788828171739924,0.03215269554671565,0.1369794329297799
1.0,1.0,8.0,0.9,0.3,0.9,0.3,0.9594923320994183,0.9633636963663683,0.045278089523946775,0.18843698528614095
1.0,1.0,9.0,1.0,0.4,1.0,0.4,0.9565309360126915,0.9694170184465198,0.041447522437769474,0.18798603253009158
1.0,2.0,3.0,0.8,0.4,0.8,0.4,0.9464833421470122,0.960738152922754,0.04472209157217731,0.18686294511376392
1.0,2.0,4.0,0.8,0.4,0.8,0.4,0.9605499735589635,0.9674703148790684,0.03952816850690335,0.16066299972781117
1.0,2.0,5.0,0.8,0.6,0.8,0.6,0.9543098889476467,0.9697720277002129,0.03979815114722381,0.1761093485688278
1.0,2.0,6.0,0.8,0.4,0.8,0.4,0.9589635113696455,0.9621651012028873,0.043497765328235224,0.16889536281059694
1.0,2.0,7.0,0.8,0.4,0.8,0.4,0.977895293495505,0.9712259427066395,0.037301348422461765,0.16298563819122494
1.0,2.0,8.0,0.9,0.6,0.9,0.6,0.9642517186673716,0.9649522122051714,0.04339670072273427,0.18493778430797933
1.0,2.0,9.0,0.8,0.3,0.8,0.3,0.9484928609201481,0.9530542604011922,0.049600070034749526,0.2309728741442443
1.0,3.0,4.0,0.9,0.4,0.9,0.4,0.9793759915388682,0.9825430852106706,0.030163820475639973,0.13251464893233497
1.0,3.0,5.0,0.9,0.6,0.9,0.6,0.9571655208884189,0.9692554637256525,0.040178864559006926,0.18346702403750986
1.0,3.0,6.0,0.9,0.3,0.9,0.3,0.9629825489159173,0.9655153522330935,0.04214920729356571,0.17681903510139702
1.0,3.0,7.0,0.9,0.5,0.9,0.5,0.9555790586991009,0.9643535031385279,0.04265626116185053,0.19843403138799984
1.0,3.0,8.0,0.9,0.3,0.9,0.3,0.9675304071919619,0.9593230648035228,0.04659424413997578,0.19128656224014237
1.0,3.0,9.0,0.9,0.4,0.9,0.4,0.9570597567424641,0.9693566276830924,0.04030200303845105,0.18044046212700474
1.0,4.0,5.0,0.9,0.5,0.9,0.5,0.9583289264939184,0.9758014833875821,0.0357511554036358,0.15643630162640365
1.0,4.0,6.0,0.9,0.5,0.9,0.5,0.9622421998942358,0.9724400388994993,0.037205056382393804,0.1649604095825699
1.0,4.0,7.0,0.9,0.4,0.9,0.4,0.9618191433104176,0.972784533556115,0.03630211000514458,0.15326355378345421
1.0,4.0,8.0,0.9,0.4,0.9,0.4,0.9470121628767847,0.9609749883880515,0.045653977951773395,0.20216229907416267
1.0,4.0,9.0,1.0,0.5,1.0,0.5,0.9772607086197779,0.9803427410870491,0.0327624139658762,0.13694441427643125
1.0,5.0,6.0,1.0,0.4,1.0,0.4,0.9574828133262824,0.9671435671532281,0.041415042550755954,0.1913062585434674
1.0,5.0,7.0,1.0,0.5,1.0,0.5,0.9418297197250131,0.9664424178731192,0.041802249483585206,0.18836780743556564
1.0,5.0,8.0,0.9,0.5,0.9,0.5,0.943204653622422,0.9514716860530162,0.0510225176001997,0.21849134907332615
1.0,5.0,9.0,0.9,0.3,0.9,0.3,0.9295610787942888,0.9464117150653489,0.05344156651288021,0.22405101962828716
1.0,6.0,7.0,1.0,0.4,1.0,0.4,0.9623479640401903,0.9630224615760457,0.04305544358825927,0.18704626995980494
1.0,6.0,8.0,0.9,0.7,0.9,0.7,0.9548387096774191,0.9682893607829126,0.041134405990176606,0.17406485773548522
1.0,6.0,9.0,0.9,0.3,0.9,0.3,0.9487043892120571,0.957373642640667,0.04738355130593939,0.20340149779774955
1.0,7.0,8.0,0.9,0.5,0.9,0.5,0.9670015864621891,0.9653888209175282,0.043043570971409276,0.18658085399127317
1.0,7.0,9.0,0.9,0.3,0.9,0.3,0.960021152829191,0.9680232110361587,0.041156461821336164,0.17561326569511088
1.0,8.0,9.0,0.9,0.3,0.9,0.3,0.9456372289793759,0.9557300599694382,0.04886704078977909,0.2332924845752014
2.0,0.0,1.0,0.6,0.2,0.6,0.2,0.8748810153358013,0.8177562490638842,0.05173923620412681,0.21958471118572642
2.0,0.0,2.0,0.7,0.1,0.7,0.1,0.883765203595981,0.8330686186284721,0.050041401937708174,0.22590589159211233
2.0,0.0,3.0,0.7,0.1,0.7,0.1,0.9092543627710207,0.844472547302359,0.04942423649178141,0.23399256682311764
2.0,0.0,4.0,0.8,0.1,0.8,0.1,0.9658381808566895,0.8311567314517811,0.050958427313444146,0.21178293707586243
2.0,0.0,5.0,0.7,0.2,0.7,0.2,0.9168693812797459,0.8465591330440161,0.051469586464710275,0.23354058061493388
2.0,0.0,6.0,0.6,0.2,0.6,0.2,0.9069275515600211,0.8363491529812059,0.05352024400705711,0.22183488092543704
2.0,0.0,7.0,0.7,0.2,0.7,0.2,0.8868323638286619,0.80014099314369,0.05515479756733292,0.25758420797095843
2.0,0.0,8.0,0.6,0.4,0.6,0.4,0.8997355896351136,0.8798995590782528,0.04452229014170499,0.19308041778183102
2.0,0.0,9.0,0.7,0.3,0.7,0.3,0.9280803807509256,0.8572550674972547,0.0476566841407235,0.21055297889318625
2.0,1.0,2.0,0.7,0.2,0.7,0.2,0.9032258064516128,0.8864385257421625,0.038176775125279915,0.17178422441759728
2.0,1.0,3.0,0.7,0.2,0.7,0.2,0.9035430988894765,0.8465032095383013,0.046747852317394055,0.20495547829327074
2.0,1.0,4.0,0.5,0.2,0.5,0.2,0.8592279217345319,0.804815566331212,0.05141450020920037,0.22970721932886048
2.0,1.0,5.0,0.7,0.1,0.7,0.1,0.9310417768376521,0.873849989991485,0.04662163604932393,0.20327577137330358
2.0,1.0,6.0,0.7,0.1,0.7,0.1,0.873400317292438,0.8422654686889435,0.05197014598477407,0.20518857976224975
2.0,1.0,7.0,0.6,0.4,0.6,0.4,0.877736647276573,0.8125878402859654,0.04993670015146069,0.22694641730739137
2.0,1.0,8.0,0.7,0.2,0.7,0.2,0.8580645161290322,0.8587965012261937,0.047094554197056625,0.2061584366606651
2.0,1.0,9.0,0.7,0.2,0.7,0.2,0.897408778424114,0.8530453125191516,0.04638590556121577,0.21630612327823762
2.0,2.0,3.0,0.7,0.2,0.7,0.2,0.8962453728186144,0.8887976274482828,0.040308468675160296,0.17152902554572144
2.0,2.0,4.0,0.5,0.2,0.5,0.2,0.8600740349021682,0.8107328172574723,0.05146663447553931,0.23295543663652538
2.0,2.0,5.0,0.9,0.2,0.9,0.2,0.9309360126916976,0.9106270653413037,0.039669633195571964,0.1869139596729401
2.0,2.0,6.0,0.7,0.2,0.7,0.2,0.9319936541512429,0.892052293241083,0.04367848851982135,0.18999081096378492
2.0,2.0,7.0,0.7,0.1,0.7,0.1,0.884399788471708,0.8369903319281864,0.04740930557674982,0.21252635889975915
2.0,2.0,8.0,0.8,0.1,0.8,0.1,0.9405605499735591,0.9195516362480692,0.036222000756588026,0.1597179681733873
2.0,2.0,9.0,0.9,0.3,0.9,0.3,0.9329455314648334,0.9344458035775228,0.03165290845057966,0.13770607410767727
2.0,3.0,4.0,0.6,0.3,0.6,0.3,0.8934955050237968,0.8260658277003087,0.051006954975785064,0.22865113694843947
2.0,3.0,5.0,0.7,0.2,0.7,0.2,0.8991010047593865,0.894433116849167,0.042650163570829104,0.19031687025083824
2.0,3.0,6.0,0.6,0.1,0.6,0.1,0.8555261766261237,0.8319868611074885,0.05390207456054044,0.23546516137267928
2.0,3.0,7.0,0.6,0.1,0.6,0.1,0.8608143839238498,0.8215251682988316,0.0513978282359659,0.23488236692866898
2.0,3.0,8.0,0.7,0.1,0.7,0.1,0.904494976203067,0.8974532480142604,0.040852134125982535,0.17411263983130382
2.0,3.0,9.0,0.6,0.1,0.6,0.1,0.8763617133791645,0.851158985491962,0.04812564068613362,0.2198045602412906
2.0,4.0,5.0,0.6,0.1,0.6,0.1,0.9024854574299312,0.8472720730836207,0.05078533888870275,0.20759651574092902
2.0,4.0,6.0,0.6,0.1,0.6,0.1,0.9000528820729773,0.862952378842822,0.04866555579841649,0.2125736017906263
2.0,4.0,7.0,0.6,0.2,0.6,0.2,0.8727657324167107,0.8250821004299369,0.05011690217936105,0.223175006188892
2.0,4.0,8.0,0.6,0.2,0.6,0.2,0.8828133262823902,0.8414468241859886,0.050284085245347304,0.21417587775590174
2.0,4.0,9.0,0.6,0.1,0.6,0.1,0.9255420412480168,0.8313163162531433,0.050666296306467275,0.21778535493709936
2.0,5.0,6.0,0.7,0.2,0.7,0.2,0.9310417768376521,0.8357649217955584,0.05486607008967266,0.2570587616879202
2.0,5.0,7.0,0.6,0.1,0.6,0.1,0.8892649391856159,0.8038512379310456,0.057152839770694276,0.2485663899046326
2.0,5.0,8.0,0.8,0.2,0.8,0.2,0.9001586462189316,0.8888517333315622,0.04422993105546852,0.2008368208670395
2.0,5.0,9.0,0.9,0.4,0.9,0.4,0.9226864093072448,0.8861130548804564,0.044354953585329086,0.18078891198823926
2.0,6.0,7.0,0.6,0.3,0.6,0.3,0.8888418826017979,0.8726182502915962,0.046990606841917706,0.21116908053238986
2.0,6.0,8.0,0.8,0.4,0.8,0.4,0.9214172395557906,0.8749283600546,0.04722545801643117,0.1956354707854283
2.0,6.0,9.0,0.8,0.1,0.8,0.1,0.9108408249603385,0.8788112873989631,0.04610638780628917,0.2068541191044506
2.0,7.0,8.0,0.7,0.5,0.7,0.5,0.8975145425700687,0.8498197861477511,0.048815226814249275,0.20036743375418586
2.0,7.0,9.0,0.7,0.2,0.7,0.2,0.9066102591221574,0.8724400965559329,0.04391612888740913,0.18975554921940163
2.0,8.0,9.0,0.9,0.3,0.9,0.3,0.9133791644632469,0.9198090493388166,0.03631010970610946,0.17183884604277652
3.0,0.0,1.0,0.8,0.3,0.8,0.3,0.9733474352194608,0.9794269785442772,0.035939875786958966,0.1487171997196345
3.0,0.0,2.0,0.8,0.3,0.8,0.3,0.9535695399259653,0.9616956797541735,0.0481608890294595,0.21889325186541844
3.0,0.0,3.0,0.7,0.3,0.7,0.3,0.960867265996827,0.9675897235058663,0.04444345564370575,0.20444196001549989
3.0,0.0,4.0,0.9,0.6,0.9,0.6,0.9746166049709148,0.9755911562854992,0.03856037729000698,0.16184520318591816
3.0,0.0,5.0,0.8,0.2,0.8,0.2,0.9697514542570067,0.9766456423695613,0.03839464819542937,0.1755203973113075
3.0,0.0,6.0,0.9,0.3,0.9,0.3,0.9726070861977791,0.9766991960253228,0.038591596358753914,0.16792522555262412
3.0,0.0,7.0,0.8,0.3,0.8,0.3,0.9530407191961926,0.9660351423878693,0.045680876130238954,0.19057320602333228
3.0,0.0,8.0,0.8,0.2,0.8,0.2,0.948281332628239,0.9622637902003897,0.047789453283462326,0.225465520999691
3.0,0.0,9.0,0.8,0.3,0.8,0.3,0.9622421998942357,0.9604004491851439,0.04905242204663321,0.21292656637423382
3.0,1.0,2.0,0.8,0.3,0.8,0.3,0.9716552088841884,0.972624859120524,0.04144252514534586,0.18932690030510094
3.0,1.0,3.0,0.8,0.5,0.8,0.5,0.9701745108408251,0.9737921844250972,0.04048343924574354,0.1801215157754225
3.0,1.0,4.0,0.8,0.6,0.8,0.6,0.990269698572184,0.9809425025486045,0.03470632637195213,0.1341291881896665
3.0,1.0,5.0,0.9,0.4,0.9,0.4,0.9766261237440508,0.9761502124210688,0.038947011855369994,0.17443896053013114
3.0,1.0,6.0,0.8,0.5,0.8,0.5,0.9675304071919619,0.9747598066064067,0.04105421703756248,0.18102889150358556
3.0,1.0,7.0,0.8,0.1,0.8,0.1,0.9789529349550502,0.9831238525669502,0.03256128187956258,0.14593885997314548
3.0,1.0,8.0,0.8,0.4,0.8,0.4,0.9668958223162349,0.9717520367462154,0.0422882170671586,0.19323767451983503
3.0,1.0,9.0,0.9,0.4,0.9,0.4,0.9662612374405076,0.9702262489314917,0.04311143345569884,0.20254340965649759
3.0,2.0,3.0,0.9,0.3,0.9,0.3,0.958011634056055,0.9527894083107125,0.05281690937128366,0.21679774308944696
3.0,2.0,4.0,0.9,0.4,0.9,0.4,0.9723955579058701,0.9591185188321719,0.048935338684701936,0.20053610236088892
3.0,2.0,5.0,0.7,0.4,0.7,0.4,0.9610787942887361,0.9571315751271846,0.05173988101522804,0.23505793244991033
3.0,2.0,6.0,0.7,0.3,0.7,0.3,0.9637228979375991,0.9575026220974004,0.04918046685490128,0.21906256447168554
3.0,2.0,7.0,0.8,0.0,0.8,0.0,0.9630883130618721,0.9703643041225261,0.042273581407539264,0.19538627383220655
3.0,2.0,8.0,0.8,0.4,0.8,0.4,0.9639344262295083,0.9622503106940503,0.04658036947222067,0.2161068617790642
3.0,2.0,9.0,0.7,0.4,0.7,0.4,0.9427815970386039,0.9483853925698905,0.05507922102672942,0.2518011579460261
3.0,3.0,4.0,0.8,0.6,0.8,0.6,0.9759915388683238,0.9822038405291306,0.032527465407933186,0.14328781789356176
3.0,3.0,5.0,0.8,0.5,0.8,0.5,0.9723955579058697,0.9801376049644939,0.03548958305882183,0.16395877281730703
3.0,3.0,6.0,0.8,0.6,0.8,0.6,0.9693283976731888,0.9684872695184764,0.043278189507448196,0.18879302936667391
3.0,3.0,7.0,0.8,0.3,0.8,0.3,0.9716552088841887,0.9571849327558336,0.05092900062152262,0.2253163223699695
3.0,3.0,8.0,0.8,0.5,0.8,0.5,0.9740877842411424,0.9694212976397428,0.04243513549914126,0.18359133070792613
3.0,3.0,9.0,0.8,0.5,0.8,0.5,0.9583289264939187,0.9695125391381237,0.042614125647448285,0.20435444937452063
3.0,4.0,5.0,0.8,0.4,0.8,0.4,0.9815970386039131,0.9789645919460729,0.03658371641835337,0.1495342116325452
3.0,4.0,6.0,0.8,0.6,0.8,0.6,0.965520888418826,0.9662311540752824,0.044316553071797236,0.1939776783900816
3.0,4.0,7.0,0.8,0.2,0.8,0.2,0.9750396615547331,0.9617585737727729,0.048031229064152636,0.1989819217151129
3.0,4.0,8.0,0.8,0.5,0.8,0.5,0.9684822845055528,0.9674560694425779,0.04348450168863197,0.18700944782711149
3.0,4.0,9.0,0.8,0.5,0.8,0.5,0.9680592279217345,0.9662238644857554,0.0446888095851874,0.1993696354597725
3.0,5.0,6.0,0.9,0.5,0.9,0.5,0.9744050766790059,0.9780183178824706,0.038985342953711935,0.1846149885898184
3.0,5.0,7.0,0.8,0.1,0.8,0.1,0.9753569539925965,0.9673239275511397,0.04533786317452666,0.19838155405217425
3.0,5.0,8.0,0.8,0.4,0.8,0.4,0.9720782654680066,0.9788637707879768,0.03715133042747648,0.17081961800028345
3.0,5.0,9.0,1.0,0.8,1.0,0.8,0.9824431517715494,0.9856560043152486,0.030392156890873587,0.1337372911132393
3.0,6.0,7.0,0.8,0.4,0.8,0.4,0.9637228979375989,0.9625485723767937,0.0477016908471732,0.20833896788248837
3.0,6.0,8.0,0.8,0.5,0.8,0.5,0.9680592279217345,0.9751738568620469,0.03722680475532626,0.1643520758516305
3.0,6.0,9.0,0.9,0.6,0.9,0.6,0.963299841353781,0.972965669695072,0.04000556361561961,0.17570011543828987
3.0,7.0,8.0,1.0,0.1,1.0,0.1,0.9878371232152303,0.9798341311669494,0.03510474174611458,0.15971585386600762
3.0,7.0,9.0,0.8,0.2,0.8,0.2,0.9649920676890534,0.9515131843437645,0.054111186231350195,0.2358566568647923
3.0,8.0,9.0,0.8,0.4,0.8,0.4,0.9610787942887364,0.9600776366440338,0.04824679663210661,0.2161067281870894
4.0,0.0,1.0,0.8,0.2,0.8,0.2,0.9619249074563724,0.9569236705863821,0.048649748167172886,0.22701964634086344
4.0,0.0,2.0,0.7,0.3,0.7,0.3,0.962665256478054,0.9626167031286473,0.045874563449608545,0.2160056898796786
4.0,0.0,3.0,0.8,0.3,0.8,0.3,0.9490216816499205,0.9506424725814422,0.05445753449193381,0.25347837580149657
4.0,0.0,4.0,0.9,0.3,0.9,0.3,0.9762030671602325,0.9804461111415833,0.033493111078532346,0.14207773788738975
4.0,0.0,5.0,0.7,0.4,0.7,0.4,0.9670015864621893,0.9595237842266652,0.0472741771350103,0.20991571747144006
4.0,0.0,6.0,0.8,0.0,0.8,0.0,0.953358011634056,0.9551605156837188,0.05274490677530901,0.23872899903604186
4.0,0.0,7.0,0.7,0.1,0.7,0.1,0.957800105764146,0.9605270786615273,0.04810754740205895,0.21722009865663458
4.0,0.0,8.0,0.7,0.3,0.7,0.3,0.9591750396615548,0.959997280809215,0.04808663827521774,0.21867782255353835
4.0,0.0,9.0,0.8,0.3,0.8,0.3,0.9720782654680066,0.974913543537023,0.03757809786900709,0.1771966876294883
4.0,1.0,2.0,0.6,0.4,0.6,0.4,0.9526176626123742,0.9725256143488074,0.03734443804615604,0.15572154366064395
4.0,1.0,3.0,0.7,0.2,0.7,0.2,0.9768376520359598,0.9761699899480183,0.03963589639391291,0.17014669297809537
4.0,1.0,4.0,0.7,0.0,0.7,0.0,0.9689053410893707,0.9667916991875852,0.04368780058767253,0.17902704420281343
4.0,1.0,5.0,0.8,0.2,0.8,0.2,0.9628767847699631,0.9651326070280196,0.04289281882503738,0.1951293056868878
4.0,1.0,6.0,0.6,0.2,0.6,0.2,0.9588577472236912,0.9594755838392895,0.05121674951382141,0.2212146712944431
4.0,1.0,7.0,0.9,0.0,0.9,0.0,0.9701745108408251,0.9720245696351628,0.041318889320945136,0.19821076267474771
4.0,1.0,8.0,0.7,0.2,0.7,0.2,0.9575885774722371,0.9643058136286323,0.04565253885441993,0.21329332471425835
4.0,1.0,9.0,0.8,0.4,0.8,0.4,0.9630883130618719,0.9611036706863868,0.04639865370664466,0.20087676328907447
4.0,2.0,3.0,0.8,0.2,0.8,0.2,0.9616076150185087,0.9811960684204407,0.03815499433670516,0.16169958013421395
4.0,2.0,4.0,0.8,0.1,0.8,0.1,0.9692226335272343,0.9781835126657789,0.037273030114326644,0.16127312961360651
4.0,2.0,5.0,0.7,0.3,0.7,0.3,0.9684822845055527,0.9686843725315042,0.04080319519423787,0.18734200994878522
4.0,2.0,6.0,0.8,0.2,0.8,0.2,0.9785298783712321,0.9746396665790391,0.04404258638486815,0.17224359734035416
4.0,2.0,7.0,0.7,0.0,0.7,0.0,0.9516657852987839,0.964971446033695,0.04694938978649745,0.20561910483225154
4.0,2.0,8.0,0.9,0.4,0.9,0.4,0.9763088313061871,0.9780792214365077,0.037986299363208895,0.1606889234366313
4.0,2.0,9.0,0.8,0.3,0.8,0.3,0.9766261237440507,0.9744911477354721,0.038761006042639025,0.17162699560479072
4.0,3.0,4.0,0.9,0.2,0.9,0.2,0.9590692755156004,0.9620414465025616,0.04791035207703195,0.21246247397958987
4.0,3.0,5.0,0.8,0.5,0.8,0.5,0.9640401903754628,0.9646711061898302,0.046583030622574725,0.20102537677308752
4.0,3.0,6.0,0.9,0.0,0.9,0.0,0.9751454257006875,0.9686782142856235,0.04429850123183059,0.19748954587083734
4.0,3.0,7.0,0.8,0.4,0.8,0.4,0.9583289264939187,0.9663439241764795,0.04526306910347975,0.19922295722490344
4.0,3.0,8.0,0.9,0.6,0.9,0.6,0.9698572184029614,0.9765213916764621,0.03780420458139756,0.16478884133735155
4.0,3.0,9.0,0.7,0.5,0.7,0.5,0.9611845584346908,0.9622840582874218,0.047750445274801705,0.21452108953428178
4.0,4.0,5.0,0.7,0.5,0.7,0.5,0.9638286620835538,0.9732947996230417,0.03911334339513966,0.18183285871213303
4.0,4.0,6.0,0.9,0.2,0.9,0.2,0.9667900581702803,0.9732524836966677,0.04099494820134688,0.1856124218658707
4.0,4.0,7.0,0.8,0.4,0.8,0.4,0.9540983606557376,0.9672254606168379,0.04398943371491309,0.18558957595656644
4.0,4.0,8.0,0.8,0.2,0.8,0.2,0.9622421998942357,0.9643322844844223,0.0456282384910682,0.20701530350715772
